"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","7415","test_login_scenario[chromium]","tests","Sat Jan 17 16:35:40 UTC 2026","passed","Sat Jan 17 16:35:48 UTC 2026","","test_3o3","",""
