"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","5047","test_login_scenario[chromium]","tests","Sat Jan 17 17:02:31 UTC 2026","passed","Sat Jan 17 17:02:36 UTC 2026","","test_3o3","",""
