"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3423","test_login_scenario[chromium]","tests","Sat Jan 17 17:43:47 UTC 2026","passed","Sat Jan 17 17:43:50 UTC 2026","","test_3o3","",""
